product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
d5d74b90b07cc3536b8eade784014438,brinquedos,44.0,582.0,1.0,1350.0,45.0,20.0,18.0
db297075296bd5cfd0aebe008781a46b,esporte_lazer,51.0,477.0,5.0,850.0,102.0,6.0,11.0
9328c3a5c42ae7b32d53e419f9b93d66,moveis_decoracao,60.0,473.0,1.0,500.0,30.0,3.0,19.0
0e1cd2215a878ad18b2c0b482330a9aa,beleza_saude,54.0,1689.0,2.0,250.0,19.0,8.0,14.0
8f7ae8d7845cdabafb4b6f20d8bc5a43,esporte_lazer,41.0,785.0,2.0,700.0,16.0,12.0,22.0
38ad86e536a0e27c5a4d2dc30964259d,telefonia,60.0,540.0,2.0,300.0,17.0,4.0,12.0
ba8a143b592c2af31aa106f79e521424,informatica_acessorios,35.0,624.0,2.0,100.0,16.0,4.0,12.0
d1f1c64b5ad001769bb3a6f20994cdd1,moveis_decoracao,39.0,213.0,1.0,7650.0,63.0,8.0,63.0
022b0ef3922883f810bdff4d58e93115,automotivo,58.0,641.0,5.0,1625.0,60.0,8.0,33.0
97b5158053e671771fe7c85ec69ee043,moveis_decoracao,59.0,846.0,1.0,21300.0,50.0,50.0,50.0
dfac7527b7d46b412ac29dcabad2f619,beleza_saude,38.0,1018.0,1.0,2500.0,35.0,16.0,16.0
653db51f38df09a30a8f25e7933050fc,moveis_sala,51.0,598.0,2.0,1350.0,44.0,14.0,34.0
2e77ba2c0bbbfb6e03e988077395308e,utilidades_domesticas,42.0,151.0,5.0,200.0,16.0,6.0,12.0
811809cbfd4d37f3fa4b2849bc288167,cama_mesa_banho,60.0,235.0,1.0,3800.0,58.0,14.0,48.0
db91d5a3b20ec0804d7608ab608bea95,utilidades_domesticas,35.0,813.0,3.0,900.0,22.0,24.0,24.0
5727b4e9463bfa0b43bf97397c4b7c44,moveis_decoracao,33.0,238.0,1.0,2450.0,53.0,3.0,48.0
88de5a4c9a8190df7f9b4a5b4f3f68cd,pet_shop,44.0,430.0,2.0,200.0,16.0,7.0,11.0
a9dad2ea6b0cb39733febae5b7ec1dda,utilidades_domesticas,58.0,143.0,1.0,790.0,36.0,8.0,25.0
729834518009d0ecf002340e2b9e34df,cool_stuff,51.0,873.0,3.0,1400.0,18.0,9.0,27.0
01cf7c4cffff8db0a1cbe612bd2d50a4,moveis_decoracao,53.0,371.0,1.0,800.0,40.0,5.0,11.0
c15d29dd019b316a74a82f67c69e2865,cool_stuff,42.0,445.0,2.0,250.0,16.0,13.0,16.0
7567d226ff0be3edcfca0124da0ca3f5,papelaria,59.0,697.0,5.0,100.0,20.0,8.0,15.0
28ac89c113ac960ad954042de30dd52f,esporte_lazer,29.0,622.0,1.0,10500.0,34.0,11.0,11.0
f9be8e0e5acd947d8f49dbc390b9ab20,cama_mesa_banho,60.0,322.0,1.0,2400.0,45.0,15.0,35.0
c172a2563d937d6f3582c7dce3ac150c,livros_interesse_geral,59.0,680.0,4.0,650.0,20.0,10.0,30.0
62633ec6c321f244f230ae94e9864d6a,telefonia,51.0,1350.0,1.0,125.0,21.0,6.0,14.0
1f33f54aa8e680e3d3b654539abfdcca,relogios_presentes,37.0,637.0,1.0,700.0,19.0,9.0,15.0
72de34cc9f1e580f4c11d830be654271,esporte_lazer,48.0,161.0,1.0,2775.0,31.0,13.0,30.0
5140431c54f26f3706d901fef4b1a528,papelaria,53.0,543.0,3.0,1600.0,35.0,42.0,21.0
82d5798b1ffcb66543a2f0d6198a3a07,esporte_lazer,50.0,861.0,1.0,150.0,16.0,6.0,11.0
cc158c284564106f4b668ae02389e2c3,telefonia,47.0,520.0,1.0,100.0,19.0,3.0,20.0
f3378729b1a09fa8f2c42e2457d6b1da,papelaria,57.0,182.0,3.0,400.0,24.0,7.0,14.0
79706e79825f7409ef032653a271fba2,moveis_escritorio,54.0,1085.0,2.0,22800.0,48.0,45.0,56.0
53c61580d8e5c4941a358ee0335c1d5c,construcao_ferramentas_jardim,55.0,2029.0,5.0,210.0,25.0,7.0,15.0
c25202cc84e17ea4188bdd80a6b069e9,automotivo,59.0,2811.0,1.0,463.0,16.0,13.0,15.0
3f1a741cf5591384428c1cbb0ef07ec0,beleza_saude,60.0,400.0,1.0,150.0,60.0,11.0,16.0
75bc68276acddf2f0940f421a54338ee,perfumaria,30.0,138.0,1.0,150.0,22.0,7.0,16.0
96f8ecb5e5705b3b726d7e3022622575,moveis_decoracao,54.0,1413.0,5.0,450.0,35.0,2.0,25.0
fb7a74777a6afa91445275b19024a722,informatica_acessorios,54.0,882.0,4.0,500.0,20.0,30.0,30.0
a4bdcbc90bfef55be462f3355d1a7d2f,telefonia,59.0,1568.0,1.0,100.0,18.0,6.0,11.0
e27c4dd075a521097a085bced0631ce7,moveis_sala,31.0,618.0,2.0,9750.0,27.0,15.0,92.0
16b691e994cb81b2e7e31c93ba603136,cama_mesa_banho,40.0,582.0,1.0,1550.0,35.0,19.0,45.0
38b5079a807bb9f22ddfa46f929accee,perfumaria,55.0,633.0,5.0,200.0,16.0,2.0,11.0
75d66a361eb55154321b0e04f698784a,informatica_acessorios,41.0,701.0,3.0,400.0,16.0,16.0,13.0
48e82f62f499350869ac7529efd9fcbd,moveis_decoracao,60.0,357.0,1.0,650.0,25.0,5.0,17.0
a56fbff66c12c1ef311cac69e7f2d5fb,moveis_decoracao,48.0,493.0,2.0,600.0,30.0,20.0,20.0
6054d161235b97a4aaccea2a086d30b8,construcao_ferramentas_seguranca,46.0,506.0,1.0,2300.0,20.0,20.0,20.0
db56f6d2b04c89eae4daba188842fd7b,malas_acessorios,56.0,450.0,3.0,12450.0,40.0,25.0,57.0
328e385961fd439024dabd6512dc1039,automotivo,47.0,641.0,4.0,5200.0,44.0,17.0,30.0
4e9583016ceb715ac76fb39d1b288ff7,perfumaria,41.0,1043.0,1.0,300.0,20.0,20.0,20.0
2715967684d6991f7501693bfe08c08b,brinquedos,44.0,420.0,1.0,800.0,28.0,35.0,18.0
e26445edc4d665a7950a4b60461fc58d,livros_interesse_geral,31.0,710.0,7.0,1000.0,22.0,28.0,16.0
42c99de3dc62c3687c4c7da629da3c50,casa_conforto,40.0,420.0,1.0,100.0,18.0,18.0,18.0
09df4169c3678074ca16ab1941cfd1dc,cama_mesa_banho,58.0,188.0,1.0,1400.0,44.0,2.0,35.0
34502b3a0c6af7c9b8bce8a8af0aa048,cama_mesa_banho,54.0,265.0,1.0,1500.0,38.0,13.0,31.0
555796dfc4799923dc94be876085279c,informatica_acessorios,37.0,567.0,2.0,163.0,18.0,8.0,14.0
52e9413ed0d3e64b796aac2bc2291d50,esporte_lazer,54.0,790.0,6.0,200.0,17.0,10.0,11.0
1c57458e824ca3d974ec1831a1a55e72,pet_shop,57.0,794.0,3.0,30000.0,79.0,2.0,63.0
1a70473adb9873f9068e80f2fcb78824,pet_shop,26.0,294.0,1.0,190.0,17.0,22.0,17.0
a7566c5565bf286a5c8fb48387d97bb8,perfumaria,44.0,259.0,2.0,425.0,23.0,14.0,17.0
4faca3ec2b35828a327cecd7fd0bc9b6,moveis_decoracao,57.0,132.0,1.0,5450.0,30.0,36.0,30.0
d325b4b600e06bd11a1f8afdfdf3679c,beleza_saude,46.0,1290.0,1.0,950.0,25.0,12.0,19.0
042535091ac9e946489c2155a0392c47,utilidades_domesticas,23.0,162.0,1.0,300.0,20.0,4.0,19.0
e3fa14bf3866f013d03fa0b76a9842ee,moveis_decoracao,42.0,790.0,1.0,1400.0,50.0,25.0,25.0
516c257eda161040c8d23cf8af9a6edb,esporte_lazer,37.0,671.0,1.0,920.0,19.0,20.0,17.0
f1021c9679d1e911ab6c137909f13d5e,utilidades_domesticas,46.0,819.0,2.0,300.0,16.0,30.0,11.0
01aace6e8152ecaf9eb47678521069c6,informatica_acessorios,60.0,399.0,3.0,475.0,19.0,5.0,15.0
ab464d315185546c908a888506fc22c1,utilidades_domesticas,58.0,641.0,1.0,1000.0,16.0,23.0,15.0
dab1da142d5a95b9200cef4675a3f9fa,esporte_lazer,57.0,801.0,1.0,1600.0,23.0,24.0,18.0
bce3aa01b13b6e00307669191f690955,casa_construcao,52.0,921.0,7.0,1050.0,16.0,20.0,16.0
c04e948c6900ce99ac47d89b3b6d70cd,cool_stuff,33.0,1401.0,2.0,30000.0,70.0,37.0,70.0
2b733cf37ff9af2258751a5a508d3e69,pet_shop,57.0,375.0,1.0,27400.0,40.0,30.0,40.0
4f6f29245fede78dbd0027274c7bd9a8,beleza_saude,56.0,407.0,1.0,200.0,18.0,8.0,13.0
187359f629249d5333ce31f87136a802,utilidades_domesticas,43.0,1437.0,7.0,900.0,32.0,15.0,32.0
f5c0451a8329bdf130172a733eb5d60e,cool_stuff,50.0,330.0,1.0,1700.0,33.0,44.0,19.0
4241ea8d0ec9cd6574d86fd72d1dc2af,instrumentos_musicais,60.0,283.0,6.0,350.0,16.0,4.0,20.0
d22a5221a26ff421ad353360421f799a,moveis_decoracao,38.0,170.0,1.0,250.0,20.0,10.0,15.0
79b34bfd104ba0110090a32b86572944,papelaria,30.0,672.0,1.0,1050.0,30.0,30.0,30.0
fee4f51fea27d262dd116b53ddf31ce6,utilidades_domesticas,59.0,1708.0,1.0,500.0,16.0,24.0,20.0
e6974726480273852de4ef5d57003db2,brinquedos,42.0,586.0,5.0,1507.0,27.0,26.0,28.0
cd9d71c495bc54dbb324571016b7f37c,moveis_escritorio,31.0,1222.0,1.0,8425.0,53.0,53.0,18.0
0a8bc1a07183eceacf95ae5cb4cbd076,pet_shop,25.0,1399.0,1.0,165.0,16.0,10.0,11.0
bd67e67dcfcc53e712a29c215ec26de5,esporte_lazer,41.0,1947.0,1.0,2550.0,18.0,78.0,35.0
cfb0017c91a7cdefe2ea322d504f8fa0,relogios_presentes,47.0,247.0,1.0,250.0,16.0,11.0,11.0
eeb140d5f26a24f9920969845deb6b4b,utilidades_domesticas,29.0,850.0,2.0,600.0,16.0,12.0,12.0
188c9cb0aff9e485e3f84752731c633a,cama_mesa_banho,55.0,428.0,1.0,150.0,16.0,11.0,11.0
89a533915d1f4f365c123a333e7b0d53,beleza_saude,52.0,1336.0,1.0,2150.0,50.0,50.0,11.0
500909059ad72b36b2554150cc327edb,cama_mesa_banho,39.0,1140.0,1.0,3100.0,30.0,25.0,30.0
10b930e4c15b5f8e6b7c8c7e17ac776b,consoles_games,37.0,360.0,2.0,450.0,19.0,15.0,15.0
d19c17e2d1254322fcd22ddc11c15fae,automotivo,20.0,83.0,1.0,600.0,16.0,2.0,11.0
c77abc8a8f4b7b1aa8a9bcdb48fdcf3a,cool_stuff,46.0,650.0,1.0,1400.0,40.0,40.0,30.0
b3468c11e7518de68a4139b850801405,informatica_acessorios,45.0,507.0,3.0,400.0,19.0,4.0,14.0
fc9f8ce7c9be6295161b8c8fccb26b6b,bebes,57.0,291.0,1.0,500.0,40.0,15.0,35.0
45bb83550ff78aa259858ff41921129a,eletroportateis,50.0,1423.0,1.0,3525.0,33.0,35.0,34.0
0a859d8dc68f6a746b4709217110c439,esporte_lazer,50.0,2871.0,1.0,30000.0,90.0,50.0,50.0
0f63bdd7e201644735e2c9d8fca69554,automotivo,54.0,1475.0,1.0,300.0,16.0,18.0,15.0
5d1d8ec5b31c5c359f10c4b23b819170,moveis_decoracao,58.0,867.0,1.0,150.0,19.0,5.0,25.0
23930a256cb06e683cbceb246221290a,telefonia,57.0,412.0,1.0,100.0,16.0,6.0,11.0
add055c0f961a8667228b93f97d43b0f,moveis_escritorio,33.0,2417.0,1.0,14600.0,58.0,28.0,58.0
3c61c8a6d10b84ba973228169282b294,cama_mesa_banho,53.0,666.0,1.0,1250.0,35.0,3.0,30.0
44a36ac829dfa2dace1d880985b71344,beleza_saude,50.0,533.0,3.0,243.0,20.0,14.0,19.0
ae1fe986145cc9e80f0d7753d669989f,papelaria,49.0,181.0,2.0,10850.0,60.0,20.0,29.0
2e8eb076261eb842a7e1bdf64e1facda,fashion_calcados,53.0,408.0,3.0,1400.0,22.0,12.0,33.0
d0bc3fa9914a70cb48cdf42e0b18de74,esporte_lazer,28.0,143.0,2.0,200.0,25.0,25.0,25.0
1d9311c8ab3fedab5eb4df1277b84bfe,construcao_ferramentas_construcao,59.0,1289.0,1.0,1550.0,54.0,10.0,11.0
154e7e31ebfa092203795c972e5804a6,beleza_saude,48.0,575.0,1.0,100.0,20.0,15.0,15.0
1bdfcb8320195a0fbab354ae99d95d91,utilidades_domesticas,43.0,192.0,3.0,150.0,16.0,6.0,11.0
8d3995daf4103cf13ff5400bf66c1587,bebes,30.0,1570.0,3.0,300.0,30.0,10.0,20.0
4d339d073c4590d9a44b8fb0e43a61ac,informatica_acessorios,46.0,937.0,2.0,50.0,16.0,16.0,11.0
7ae142d3ff07b80eeb7bc16b9bc5c5cf,artigos_de_natal,28.0,182.0,1.0,1900.0,70.0,15.0,50.0
89335f18510cd04dc1bb8cf69f3cf14d,bebes,31.0,259.0,1.0,14500.0,57.0,45.0,33.0
726838a1b5bdf32e2fc8010f0807bd46,market_place,19.0,767.0,1.0,200.0,22.0,24.0,24.0
65906875895d4c8ba11779d8bd5b1270,automotivo,49.0,695.0,4.0,450.0,30.0,30.0,30.0
b11f3f1a834f8df4ca743db95563670b,cama_mesa_banho,58.0,144.0,4.0,500.0,47.0,3.0,37.0
aa0c047aa75f7c8e437acd62601055fe,alimentos,34.0,397.0,1.0,533.0,27.0,14.0,17.0
b5034cecd2d602fcc8175e8fe0988a3d,automotivo,56.0,361.0,1.0,200.0,35.0,4.0,26.0
d6061ffaf719f75dd074a637c535b644,casa_conforto,53.0,1180.0,2.0,1850.0,45.0,15.0,12.0
2535db191954746776aa1f51dc1a9651,beleza_saude,43.0,341.0,1.0,350.0,18.0,14.0,15.0
b1e189f4b3dc3352ba24db1688e06d4b,cama_mesa_banho,60.0,166.0,1.0,1100.0,34.0,7.0,32.0
e6a09abfe91b8e27c7fe22aac84dc333,informatica_acessorios,40.0,177.0,3.0,1950.0,20.0,6.0,20.0
436c8d57ff8d4aa254318e9bd9b48c83,cool_stuff,54.0,599.0,6.0,530.0,30.0,9.0,14.0
fb1e2262cc73f7ab23c5dc5cf8d78693,malas_acessorios,52.0,452.0,2.0,16200.0,43.0,29.0,67.0
ef6fb97da4e206dd38306ba55b9d5cbe,cool_stuff,55.0,229.0,2.0,700.0,30.0,22.0,16.0
715a15449266fede35b4a667372a2b11,cama_mesa_banho,60.0,298.0,1.0,4900.0,36.0,15.0,45.0
52a0cc66507fa8ae445cc135c69e6d96,beleza_saude,46.0,3106.0,1.0,4375.0,28.0,28.0,28.0
e0c53c03a642ddca93689255bd4af194,artigos_de_natal,54.0,821.0,2.0,283.0,16.0,12.0,14.0
a2a7efc985315e86d4f0f705701b342b,informatica_acessorios,45.0,837.0,1.0,1133.0,16.0,15.0,20.0
425b2ba2dab3986c4fa13ca01547aff0,automotivo,22.0,661.0,3.0,400.0,53.0,3.0,41.0
8e26e1c242d575871d8074986b625bfa,cama_mesa_banho,45.0,415.0,1.0,2150.0,16.0,10.0,16.0
edf41b78574ca881eee5140ffff55dba,esporte_lazer,46.0,1332.0,1.0,2123.0,33.0,28.0,28.0
6f67fbf87e4b17a1aa8abfe2a0ffc7e4,relogios_presentes,55.0,660.0,2.0,300.0,20.0,13.0,18.0
98d3d093647c91f5bd575773f6eab9e1,perfumaria,54.0,1133.0,2.0,400.0,27.0,5.0,20.0
b22934d8dedd07b3033be2bf6da70bcb,brinquedos,33.0,561.0,2.0,415.0,19.0,16.0,17.0
1169ec485506aa10f38d941275dfce4b,utilidades_domesticas,58.0,381.0,5.0,550.0,18.0,12.0,12.0
f1d4ce8c6dd66c47bbaa8c6781c2a923,bebes,52.0,828.0,4.0,4950.0,40.0,10.0,40.0
fb3230a295c320ca2a32fc1047e8715f,automotivo,55.0,109.0,1.0,300.0,30.0,15.0,30.0
fa92cdb881a2eab7e1f10d0ba6f42fc5,relogios_presentes,55.0,498.0,3.0,300.0,16.0,11.0,15.0
14d2c4a849afdde0e39ffad27a1dfc56,eletrodomesticos,57.0,272.0,1.0,1650.0,50.0,2.0,37.0
64051126507bdb875c1baf5b3b5a9a98,informatica_acessorios,60.0,392.0,2.0,540.0,17.0,10.0,14.0
90d44d8f3025c0bcf8ef83de3fe8011e,ferramentas_jardim,36.0,153.0,2.0,700.0,22.0,28.0,24.0
1c059cb9cda165ab22821d43860ca347,moveis_decoracao,31.0,308.0,1.0,2250.0,37.0,30.0,20.0
93914ef5901d870afb5c7c9ac77a50a9,moveis_decoracao,57.0,306.0,1.0,3775.0,38.0,18.0,32.0
cdfbf89ab41de77f2bc60c0194c00d37,telefonia,51.0,446.0,1.0,124.0,22.0,5.0,16.0
89e8ae28657101d78ae7be99d7230390,cama_mesa_banho,50.0,204.0,1.0,2900.0,55.0,25.0,35.0
ec72148301904394ad2c3f6204781102,cama_mesa_banho,55.0,210.0,1.0,650.0,16.0,10.0,16.0
719d571299707561c34ba04ab867b32a,beleza_saude,41.0,1178.0,1.0,434.0,20.0,16.0,18.0
45e967683e7292b195609137fadaf2fe,automotivo,57.0,453.0,4.0,100.0,21.0,2.0,17.0
5524bbd7c991692980702322aa085419,informatica_acessorios,57.0,1098.0,4.0,18150.0,17.0,35.0,35.0
79d7da51bcd8d7722a6db7b3c285e218,alimentos_bebidas,59.0,1562.0,1.0,500.0,20.0,20.0,20.0
48465725d322101bdadd1d1a5acd8480,fashion_bolsas_e_acessorios,60.0,411.0,5.0,150.0,20.0,20.0,12.0
ce93cb16a8a8bf824af8246d97692415,esporte_lazer,50.0,494.0,2.0,200.0,16.0,7.0,12.0
19db7ccde0bb9cb62b208b2b3b794927,telefonia,57.0,1009.0,1.0,200.0,18.0,6.0,12.0
a90de1bc3dd63ed137d8e045774dc2ec,moveis_decoracao,58.0,2049.0,4.0,2800.0,69.0,11.0,11.0
865cf360a28190ff9c1cf3ee412c55ba,utilidades_domesticas,56.0,856.0,4.0,250.0,16.0,15.0,12.0
4d012181c7a23a79f84dc6cdd1cb1c04,brinquedos,20.0,274.0,1.0,6550.0,54.0,40.0,15.0
4161c903c8834f814fda62d066031d74,alimentos_bebidas,52.0,595.0,1.0,500.0,33.0,21.0,27.0
a79c0d179a6de79b23a81b64b3980c04,cama_mesa_banho,57.0,220.0,1.0,1200.0,45.0,15.0,35.0
3f68d7ea8e04d4b3ffe99bbad06800d3,brinquedos,54.0,1125.0,3.0,700.0,38.0,15.0,27.0
a1b156a0925874f584d8d0cb45a962ba,utilidades_domesticas,59.0,1115.0,1.0,14600.0,43.0,62.0,41.0
6f0fa88a479cc04c328859b3546e1ab0,fashion_bolsas_e_acessorios,56.0,1485.0,2.0,200.0,16.0,2.0,11.0
ba4c06dba31764d34fd6446894754568,cama_mesa_banho,56.0,173.0,1.0,970.0,36.0,4.0,26.0
9f683084a0b0211109fef6e538cb4767,cama_mesa_banho,43.0,352.0,1.0,800.0,45.0,11.0,11.0
db8416b29581dc9ccea5e43e59fda317,perfumaria,46.0,534.0,7.0,1850.0,35.0,26.0,26.0
d133bcdec960531f1cbc01c79c657e19,utilidades_domesticas,56.0,309.0,1.0,483.0,22.0,26.0,23.0
c06ec7b8d433a443d9350e3da23a4076,utilidades_domesticas,56.0,257.0,3.0,12100.0,51.0,54.0,47.0
882b88e3f8d6db8171ee56f61efc8bd8,automotivo,53.0,877.0,4.0,500.0,17.0,4.0,11.0
8fbd36d3b045f5f38b252b1513478f38,informatica_acessorios,56.0,482.0,2.0,500.0,35.0,5.0,15.0
20a8603c265d777e25da064113d556f5,telefonia,59.0,474.0,3.0,475.0,17.0,14.0,14.0
80e9d618cc71f5eed806b81bd62c38e4,utilidades_domesticas,60.0,494.0,2.0,5100.0,36.0,16.0,46.0
a4aae1a5593180418f46f1dd9f5d3793,brinquedos,52.0,827.0,4.0,2300.0,41.0,60.0,16.0
5194b89392be2982beeb37174bf7dcba,moveis_decoracao,43.0,197.0,1.0,1600.0,55.0,10.0,30.0
c5f80e9b4f6f51bc7cdb5d004643262a,beleza_saude,58.0,767.0,5.0,8900.0,38.0,88.0,30.0
ffb2e8c1ddc7c3e590d2bc4c91de53e1,moveis_decoracao,43.0,534.0,1.0,600.0,65.0,2.0,13.0
3bf5c74c4cd6c31533bd6abf7c3d5a13,telefonia,60.0,317.0,1.0,100.0,19.0,5.0,11.0
0fd681f9cda34792a6404631648ac5f3,instrumentos_musicais,26.0,821.0,2.0,300.0,30.0,7.0,30.0
2a211896ec7ab72cedc7939e9ffb01b4,informatica_acessorios,58.0,1306.0,1.0,700.0,23.0,20.0,17.0
aa0d48704d551d1247be98ca06dfa990,cama_mesa_banho,58.0,1626.0,4.0,250.0,16.0,22.0,11.0
c4f8e50f322e3f8b523e0e26559144ac,brinquedos,63.0,849.0,4.0,7300.0,58.0,27.0,33.0
0547b998c6f8893fab4ba02d5636c10f,relogios_presentes,42.0,262.0,1.0,500.0,16.0,16.0,16.0
fd1e94b07608d8b4a74b0c81dd4fe10e,brinquedos,50.0,874.0,2.0,1700.0,16.0,42.0,42.0
4c8b28305f570899b6ded964ddd234a9,moveis_decoracao,51.0,767.0,4.0,550.0,34.0,6.0,23.0
acd8d7f70cb01e9251e4da67e8813ffd,moveis_sala,32.0,787.0,1.0,12200.0,33.0,10.0,93.0
79b1bbaa733d92414726da0dc53e221c,beleza_saude,58.0,2167.0,3.0,850.0,27.0,4.0,11.0
c7e02747ef9366a4fb7f4ac4fd261c36,informatica_acessorios,59.0,2168.0,7.0,900.0,35.0,10.0,19.0
1906cb28cdc0781f04a95d4d3d0d980d,fashion_bolsas_e_acessorios,52.0,1359.0,1.0,300.0,16.0,2.0,11.0
5acfd4d25279c8414a02e70a92743c34,esporte_lazer,54.0,470.0,3.0,100.0,18.0,14.0,16.0
4f3192a28c9da057319996e1502dc216,cool_stuff,38.0,1499.0,1.0,4317.0,30.0,40.0,28.0
3af4f5bb8b0616387fe23646fa94e256,moveis_decoracao,54.0,769.0,1.0,11600.0,45.0,35.0,45.0
de3e60701787a602b30be9c75937242c,utilidades_domesticas,33.0,722.0,7.0,15200.0,64.0,20.0,44.0
79e193444d3b3ba2e2f28d0e0f9bd97a,cama_mesa_banho,44.0,729.0,1.0,800.0,20.0,30.0,30.0
733ea58d772bede3f0bba1d816efd8e9,climatizacao,45.0,252.0,2.0,350.0,20.0,15.0,15.0
9c9c0e6325bd947d1468817769ed4197,informatica_acessorios,36.0,971.0,1.0,450.0,21.0,16.0,16.0
3308e7337d30a51ac18fa4e9e72b310c,telefonia,58.0,785.0,5.0,350.0,17.0,4.0,12.0
62a6991adbb1e60f5c03a77fae5568ff,automotivo,58.0,892.0,1.0,3350.0,35.0,20.0,20.0
7a3d2e33323f0341eaecc6154c003ac0,consoles_games,31.0,241.0,1.0,325.0,17.0,11.0,14.0
a12c02e04fe31b34937656a5c5114a7f,automotivo,57.0,1552.0,2.0,500.0,21.0,18.0,13.0
fd5c5a67cd369732c2ac20dbd574d1d4,cama_mesa_banho,58.0,137.0,4.0,450.0,29.0,9.0,21.0
812f1a638bcd733dd09a574e2424dff0,esporte_lazer,47.0,1344.0,1.0,4650.0,36.0,31.0,31.0
bf8193d8e1127957f3b82527c6d44c01,malas_acessorios,36.0,543.0,1.0,500.0,25.0,7.0,20.0
20c036a30ef670a7591c160758fe0b65,moveis_cozinha_area_de_servico_jantar_e_jardim,35.0,380.0,3.0,7600.0,66.0,10.0,46.0
d911283e9e087d5526ee83bb5150544d,cool_stuff,56.0,330.0,1.0,1700.0,33.0,44.0,19.0
cf75cf76758e0ff7115fa0fcb486a732,esporte_lazer,28.0,1319.0,1.0,600.0,34.0,16.0,16.0
c8b96022819f31119f1404ad2c3c1059,pet_shop,54.0,1581.0,2.0,5450.0,30.0,30.0,30.0
354a74f657f4d957f2a0e5b9ee1eeb7f,esporte_lazer,43.0,1188.0,1.0,2950.0,36.0,38.0,36.0
e1ecd7384e97b1ca3f7b1601c78728c9,utilidades_domesticas,52.0,386.0,3.0,500.0,45.0,45.0,45.0
bd45d419cafca91f96772c2b59f0e0da,relogios_presentes,56.0,1068.0,1.0,280.0,16.0,13.0,14.0
91d192f809ce47b73e0080288da65f34,beleza_saude,56.0,1128.0,4.0,670.0,17.0,11.0,14.0
9041a4cde4a900bc259d3b1b6847f6b1,moveis_decoracao,53.0,626.0,1.0,8500.0,35.0,45.0,45.0
0290cc426311fb177fe19e513a7dc349,automotivo,51.0,244.0,1.0,1000.0,20.0,20.0,20.0
91421c5de3c0cb822ec9bf05f9220267,telefonia,56.0,1649.0,6.0,200.0,16.0,2.0,11.0
a8f6902216234a2535986d89451f9ad7,telefonia_fixa,42.0,938.0,2.0,800.0,16.0,28.0,25.0
9226bd32a68934187cdb36243076ba99,beleza_saude,31.0,470.0,2.0,250.0,22.0,12.0,17.0
3f31e91ff55912757b04a48d7c1337cc,automotivo,56.0,651.0,5.0,6950.0,78.0,4.0,47.0
48cff86e739b8e4dec45e95a05bb0d9b,moveis_decoracao,55.0,541.0,2.0,14200.0,49.0,42.0,42.0
5b1c98d30c986d084d3c312dddf35b74,relogios_presentes,37.0,283.0,5.0,700.0,20.0,20.0,20.0
0d944ade388f4db684ab7578aadcc0ad,fashion_bolsas_e_acessorios,53.0,1488.0,6.0,150.0,25.0,8.0,18.0
6aa7792ae76dad7d68331915fb2602c7,pet_shop,57.0,1600.0,4.0,900.0,30.0,12.0,30.0
336090aa9bdfdc02b01b154b2d0abda2,eletronicos,58.0,219.0,3.0,600.0,16.0,5.0,20.0
8d8109048bbf6f0369b1522029f92a19,cool_stuff,49.0,933.0,1.0,250.0,22.0,23.0,16.0
eed813e00d01572cb589f87199d081ad,informatica_acessorios,56.0,358.0,1.0,400.0,16.0,2.0,20.0
ee34e3cf023de19e886e2a55f714ddfa,cama_mesa_banho,56.0,365.0,1.0,1250.0,38.0,20.0,25.0
0a1c4b9c1ca294b2c85dbe2d4920abe6,papelaria,47.0,111.0,1.0,6250.0,30.0,10.0,30.0
b3129f40b427408e82987db1b30eefd9,cama_mesa_banho,57.0,184.0,1.0,650.0,30.0,8.0,25.0
0cad3c9a114203d74ff1ca303486f205,automotivo,56.0,1763.0,1.0,3350.0,40.0,40.0,40.0
c348450d15a924d32e7f9b0dd91ca938,bebes,55.0,715.0,3.0,300.0,18.0,24.0,20.0
ad837169a27edc799909c3b1f6081399,bebes,46.0,513.0,1.0,12150.0,62.0,35.0,52.0
ffe8083298f95571b4a66bfbc1c05524,cama_mesa_banho,54.0,486.0,1.0,1350.0,40.0,5.0,30.0
c5fb785eb88d9246c4a9b3e7d47632b5,informatica_acessorios,55.0,204.0,3.0,300.0,35.0,8.0,20.0
441b81eac0773c6ed4ec1e1fb42ebba5,papelaria,44.0,893.0,10.0,1600.0,32.0,52.0,19.0
ea4d2100b24a14263ce28be19889f035,esporte_lazer,31.0,238.0,2.0,2600.0,60.0,15.0,15.0
f9ebcf80103354a6695bc743673fcacd,moveis_decoracao,59.0,141.0,3.0,300.0,25.0,11.0,15.0
5c15e8f223a8bf0d7858c403ddc1b0ed,moveis_decoracao,63.0,699.0,1.0,650.0,45.0,15.0,35.0
7dda94d5b1861c308661fedb3944df60,moveis_escritorio,34.0,2419.0,1.0,9275.0,54.0,30.0,53.0
7384a19bf6df5d6139bc52286cd26c2e,alimentos_bebidas,46.0,553.0,2.0,9550.0,57.0,40.0,25.0
4daad1d90efd466b4c3889b4421f5610,utilidades_domesticas,49.0,430.0,1.0,5275.0,30.0,65.0,30.0
1c33c71830d320620439a3236a1c4ae1,livros_interesse_geral,54.0,2931.0,3.0,2200.0,19.0,26.0,11.0
9b08a09bf2fd9731cfca8cb3db24457c,construcao_ferramentas_construcao,14.0,233.0,3.0,150.0,16.0,10.0,12.0
