review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
7d9c53a44612548c0e75b86be4fccfca,b915355d5d44aa71d50cf04caeb78a53,1,atrazado,não recebi ainda,2018-08-30 00:00:00,2018-08-30 20:01:13
2a5bccee3f53165524ff5cc7fb0adb0c,192162688f179d526243e303ed01abe6,5,super satisfeito.,"produto de qualidade, entrega rápida, recomendo à todos. ",2018-06-09 00:00:00,2018-06-14 20:37:44
f9c1b7406f11ddc58d43a63264cfc8d8,9065442ba82e20a8ec900872056f9b35,5,SUPER RECOMENDO,MUITO SATISFEITO,2018-05-10 00:00:00,2018-05-11 02:26:43
1a3086d5a0d80c95447f3bbc0e69dac1,77a6d5a1a8e5b3e165b43761f761cb1b,5,Bom,Entrega rapida,2018-08-18 00:00:00,2018-08-19 07:10:52
ee58a3234d651611d107dc7c99a75bb9,d19ac15d2d6a66a837bc8bff474218b2,1,cancelei ha t3mpo,"Cancelei ha tempos, enviaram mesmo assim e nao estornaram os valores",2018-08-18 00:00:00,2018-08-19 04:21:02
74956bc9d08758a1f59cb5fc3435e6e5,fd18144a7f23df9342113fdc1f130213,1,Produto péssimo,"Produto veio com defeito, a caixa do relógio solta,sem parafusos. Quero devolução!!",2018-08-24 00:00:00,2018-08-26 22:43:34
be38d0d1cbdfba19e52e2453b1406fd7,cf44876bfd55ae8410f52472df9007fb,5,Satisfeito ,"Recebi o produto antes do prazo. Gostei muito do produto, mais bonito pessoalmente. Recomendo. ",2018-05-11 00:00:00,2018-05-12 20:02:23
f5ebb5e0cefdddd93a5f32436afb1341,a733dd756bea706319508beaf3873a3c,5,Produto perfeito,"Relógio muito bonito..gostei muito 
Chegou antes do prazo em perfeito estado tudo funcionado recomendo",2018-08-23 00:00:00,2018-08-23 20:01:14
9f7379e27668a62d793631c680f72f18,d1902896db97466b224147cda743f3a8,5,super recomendo,"otimo cobertor, nota 10 !!!!!!!",2018-07-28 00:00:00,2018-07-31 14:43:59
40950f8c8b6810d1053f6b3c1e525988,ad18be9bebe6d2b6b02b38f8da9e08d3,5,Ótimo vendedor,Ótimo vendedor .Recomendo a todos.,2018-08-17 00:00:00,2018-08-19 02:11:31
94c00774c30d75b71bf276ce752c855e,c4a75a6df3e234dd684c7a6dd7e7b1ac,5,Excelente,"Produto de excelente qualidade, original..RECOMENDO",2018-08-02 00:00:00,2018-08-02 23:54:25
8420267eb05d52cd715b8bcc10ac7bd3,929ccb6e3021ed4afe8860fe50791967,1,Produto errado ,O produto veio diferente do que eu pedi paguei frete é tive de ir aos Correios em uma agência muito distante de casa ,2018-07-11 00:00:00,2018-07-12 21:26:17
1b138ab908f4492fb05988f80f5cc908,56286095ef8730771df8d223978236ed,5,BOM,RECOMENDO,2018-04-28 00:00:00,2018-04-30 17:37:15
52a62ed3801ce4331d91acb424a60c64,cd74cd8f3a1445a29e098dcac4cc8d11,1,Uma cadeira veio quebrada,Já pedi a troca e não fizeram,2018-08-11 00:00:00,2018-08-14 11:16:26
dbf49dc85ae73435442a24ef11fa63ea,2a903dd5e53423b47484fd2130e2b6c3,1,Ainda não chegou,"Estou esperando há quase um mês, uma falta de respeito ao consumidor",2018-08-15 00:00:00,2018-08-15 13:57:25
6698b8cb16ed759ce466fefa70c941b7,d9ab642e5dd85a1f2bb53c6c546fa575,1,Avaliação,Loja recomendada. Produto de péssima qualidade.,2018-07-21 00:00:00,2018-07-24 02:01:58
e9a8f517b844a2189c1eb003bc9ad565,77af255581f9105559c089f67f770dc3,5,entrega ok,tudo entregue corretamente,2018-08-02 00:00:00,2018-08-04 12:09:47
f0a391951112f3a54416f732bae97f56,2a1c6a5612d7f6ef30ac8905ab262074,4,Produto bom,"Produto bom, chegou rápido. Recomendo!",2018-05-26 00:00:00,2018-06-04 10:10:43
d45be98d5d5447e5a30243537653717f,6df0e5a8b0965f06d2e1219c846e1ad8,4,Muito Bom,"Produto de qualidade.
Entrega 7dias antes do prazo.
Tablet muito rápido.
Parabéns a toda a equipe.",2018-08-08 00:00:00,2018-08-08 20:55:29
8929133881b59c9f8a20e7a1d53c9707,b5b79bbbc8693953906951dad6a55f07,5,Super recomendo 16/07/201,Muito bom,2018-07-10 00:00:00,2018-07-16 16:09:20
bebd4163cda80bccc650b0467a42199c,96519c210f6dfe22f8e85cad134443ae,1,nao recomendo,comprei dois perfumes sendo que só veio um na caixa e pra ajudar o perfume e falsificado e marcado na caixa venda proibida que e só pra teste,2018-08-28 00:00:00,2018-08-29 11:12:56
4f30409e522c8a5b4e0b2127f499e128,198d8b83646f4c7c43be3a2e59364f1a,5,Recomendo,Muito bom trabalho.,2018-05-16 00:00:00,2018-05-21 13:32:09
319c5e269b6639bc37c168dde092cd9e,49df96b5d7690592c9cfc2c3c10e9a5a,4,Chegou muito rápido!,"Chegou em 2 dias, foi super rápida a entrega!",2018-06-08 00:00:00,2018-06-14 13:41:37
f9dbe1b97a2b8127e5c8c52d554f0419,6a0633b045fa76bef36ac14dd4a3f165,1,Estou insatisfeito,"Comprei duas torres de cerveja, a transportadora só me entregou uma embalagem e que só tinha uma torre dentro, estou muito insatisfeita!",2018-07-12 00:00:00,2018-07-13 11:06:31
5b422a74d70ffc967a85baf1341afa5d,574e38ca454c86f60df545b65a03277d,1,Não corresponde!,"A garrafinha não possui 1,5 L conforme anunciado, nem se encher até a tampa! E o material também não é lá essas coisas, para mim não valeu o preço pago.",2018-08-09 00:00:00,2018-08-10 12:33:10
43efa0149534d3edbbb4e414c5de43a0,de86d7a1250c84c7845795cdcf16a9ad,4,Gostei do fone,"Gostei do fone, se cocneta fácil ao celular, bom som.",2018-05-25 00:00:00,2018-05-25 23:57:08
b21d2923047ed85c4ce32008ac4fa0c8,843b7dada8b84daa895c7978c62f9e43,5,Preço Produto Prazo 10,Produto entregue antes do prazo prometido. Isto é muito bom! ,2018-08-03 00:00:00,2018-08-04 11:58:32
13eab1d2a5914f6449adec87644c9bec,811aa327b15973b2865ec0e0ede70374,4,Tudo como combinado ,Nota 10,2018-05-12 00:00:00,2018-05-13 02:08:13
f10f0d1fc381416ef05460708b593bc9,244eddf1bb79ed749213ea45709f87cc,1,o produto nao funciona,"Mandaram o relógio, ao chegar observei que estava parado.
Conclusão :
Mandaram produto quebrado.
",2018-08-22 00:00:00,2018-08-24 23:51:50
cd3cc31e42ff0a04c8c74a05d57855d5,faf914d3d1ca3436b58cc0140842310e,5,Maravilhoso ,Recomendo o produto muito bem feito show ,2018-06-30 00:00:00,2018-06-30 22:57:00
d0517d82a887cfa4d60bbd1790ec563b,5f3ce710839dcf62389d5187ece2d4e8,1,Me enganaram,"Fiz a compra de 2 conjuntos, e apesar de constar na nota fiscal os 2, somente 1 conjunto foi enviado no pacote. Quero meu outro conjunto. ",2018-07-29 00:00:00,2018-07-30 14:29:37
d6f23b582e96d3517b3cb03592eaf29b,2f9615837f509124f0c936dbd93855ac,5,super recomendado,superou minha expecyativa,2018-08-14 00:00:00,2018-08-15 12:13:11
964536484513ff51faa34e0bb5332744,04f1689642ed3c3e45244d4f7b2fe731,1,Estou com problemas,"O produto que veio não é o que eu comprei, inclusive a nota fiscal veio em nome de outra pessoa, e não consigo contato para resolver o problema",2018-08-30 00:00:00,2018-08-30 20:40:53
61b708c65d7506827045b40219ce02a0,8e89832cd01aae257e9608ce09e0caad,5,recomendo,recomendo,2018-04-22 00:00:00,2018-04-30 00:32:36
85663a4a15dbd65543f0ba2311421aee,56f1d06ce4c0cf8a60c9d1af768f39de,2,recomendo,"o meu pedido estava para ser entregue até 15/08/2018, mas até agora não recebi.",2018-08-17 00:00:00,2018-08-17 18:16:14
858fab56a905d392dbefe077112311d7,cc386d88850ca6f0931002051ac835d8,4,Recomento,"Produto chegou antes do prazo, muito bonita. Atende minhas necessidades.",2018-06-04 00:00:00,2018-06-14 15:47:17
6d6af5fc6dc6f0365960d3b32adb962e,99a12301d30f34d260111f258570bbfc,5,linda cortina,"Cortina igual a da foto, ficou linda na minha sala, entrega rápida, recomendo! ",2018-05-25 00:00:00,2018-05-29 01:58:23
9f1d20aad4ae53400ba6ec5a741f1e63,8c6eb35c6bb5e1a9dbf00531ab9404e3,1,Não recebi até agora ,"Tudo pago, produto e frete e não chegou nada ",2018-05-05 00:00:00,2018-05-22 16:22:40
c3d03d375a3169a02f2e54f0433d4e1b,eca71337cf21604694b68488edfa6d86,2,Preciso devolver,O produto veio errado preciso devolver já entrei em contato mas até agora obtive nenhum retorno,2018-05-16 00:00:00,2018-05-18 23:53:13
572c51e1d7cb67efac4b7c4c10925f02,3ca18df2135c0a2602ea7d0e9bf8cb03,4,Produto conforme anuncio,Recomendo,2018-05-04 00:00:00,2018-05-07 18:29:55
b5291a892d5a47b45af9efc57b3fda54,0d379ed81a9bf10489b4509f3559ca90,5,bom,otimo,2018-07-25 00:00:00,2018-07-27 16:01:27
4818f589df711221d4c8558f5b3ab123,272cd23bc43dd9d5716b56378b446c8b,5,Dez,Muito bom compra com VCS minha patroa tá impolgada,2018-08-10 00:00:00,2018-08-16 21:43:43
172f7b6d686d828fde80e96705961576,03ba490d83feaba677aede829ff79db1,3,Meu produto,"Bom dia, meu nome é Ana Paula Amancio, e ainda não recebi meu produto,. Peço que me dê uma posição , pois já faz muito tempo que comprei. Sei que devido a greve dos caminhoneiros tudo estava parado.",2018-05-31 00:00:00,2018-06-07 12:14:03
a9b10435908c7bd5311470c5f9ebd303,73fc09cb2735860973151bca6dbc4169,4,Ótimo produto,Bom produto e chegou dentro do prazo!,2018-07-10 00:00:00,2018-07-11 13:02:46
0090df4745ad9291c59dce29d4277f6f,cf8152b6a51ad306ad09a2d253c8133c,5,Ótimo,"Gastei muito

",2018-08-25 00:00:00,2018-08-25 22:40:44
38f3a1a20efab89bf998be80efea6a11,20fcbc7e1a1c0fefaa568769e6f3347f,4,recomendo,Muito bom o produto,2018-05-18 00:00:00,2018-05-21 11:01:30
06989f811e58fb44a3e9674907404c6a,fb5ea894786347722a854ef8fbad3e78,4,otimo,"entrega rapida, produto bom",2018-05-15 00:00:00,2018-05-21 10:18:27
cac32b3fc26f657524fe812fc4ede941,bca45e92990f2f54a8aed374b160f2e8,2,Produto de na qualidade ,"Recebi a película e ela veio toda lacrada, porém no momento de colocá-la estava com problemas, riscos na tela e falta de cola em torno, ou seja, produto de má qualidade. ",2018-06-19 00:00:00,2018-06-24 21:05:48
2c20d0b1c7568a3269b0f563d6885f78,95b77d025d47143b0ac25edd12536293,5,Eu recomendo,Quadros lindos e de boa qualidade.,2018-08-09 00:00:00,2018-08-09 18:40:40
1b19ba9b540b65eb4b93b5f2ccc5f942,87fd335973d9705b9c82ee68d314a8c5,1,Muito ruim ,Meu produto constar que foi entregue mais não chegou nada na minha casa e hoje de manhã eu liguei na central da lannister pra saber o que aconteceu e atendente? mim informou pra ey esperar até terça ,2018-05-05 00:00:00,2018-05-05 19:57:23
ac856f7beef2d24b61257d0c2ef26ae7,051fcda88d997d3ff86012da2a556342,1,Carteira ñ é de couro ,É couro sintético!!,2018-08-30 00:00:00,2018-08-30 22:53:02
35575eb5d1d4a7f078260d6acebbf3c6,526298482ad701ff69888f90db67ca2a,5,Bom,"Produto bom, idêntico ao da foto, entregue bem antes do prazo. Tudo a contento.",2018-06-08 00:00:00,2018-06-12 10:02:34
8672a30c567f4286320abb476565e154,f87f3a5e91df877dc36b65fb69ff2465,1,Produto não entregue,Produto não entregue e sem dar satisfação ao cliente.,2018-08-12 00:00:00,2018-08-12 21:04:29
1278c8af9a442c6b48b8b5c42ec88aa3,6e4064c4b1df562463ea9a75839db134,2,Entrega dentro do prazo .,"Quanto a entrega , tudo bem . Mas o perfume não gostei , muito fraco. Fragrância muito diferente das opiniões que li na internet . ",2018-06-14 00:00:00,2018-06-15 22:57:24
cb672f786b4ba16b55a0a56529bacea9,fd658d6eaf9ef94d3418ddc48ff508b1,4,Ótima,Excelente loja! Entrega tudo no prazo.,2018-05-15 00:00:00,2018-05-20 11:08:36
bb60ab3cfc75a214bde519e7933f0d68,4f2d72bec3f76b37047967ded26335f2,1,Produto Diferente,"Foi enviado produto Diferente daquele do anúncio. Solicitei devolver o produto e receber o valor pago, porém ainda não tive resposta. Espero resolver este desagradável problema de forma consensual.",2018-06-27 00:00:00,2018-06-27 21:12:19
45d042517e196746c0cb856f48414154,620a716a1e6b0f533e5ffeee43cc55e9,4,***,Bom atendimento e previsão de entrega cumprido. ,2018-05-05 00:00:00,2018-05-09 15:54:28
2e526fde749f013a6a4d320dd4e7f2d8,9fa2ad63a061c20fb72179b9d79bafd3,1,Não recomendo,"Comprei um kit com 2 pomadas e recebi apenas uma, Já enviei mensagem e não obtive resposta. Completa falta de respeito.",2018-08-30 00:00:00,2018-08-31 23:24:21
f53db4a32ab36dee7c7401fb546e0077,447e7d42d8715bfbb6336d2dab784582,5,EXCELENTE,Recebi o produto conforme o especificado no site.Super satisfeito!,2018-05-02 00:00:00,2018-05-03 14:56:35
07f56dddf2370fd5663d8bc9bc14cc73,e0f3cd25b704e2b54b5837d443087ba2,5,Super recomendo.,Produto entregue no prazo e sem problemas.,2018-05-05 00:00:00,2018-05-07 12:25:30
92490fc7dfcfd1df3965634767cffc3f,22caa724849d26dec4cd73ffc70bc133,5,Otimo,O produto veio exatamente como no anúncio gostei muito obrigada,2018-06-29 00:00:00,2018-06-29 17:56:30
ad643ac0f211566061c0f5a39d403a51,17295d6651c53865e020aa846be5ce3f,1,Atraso ,"Não foi entregue no prazo estimado!!! 
",2018-08-23 00:00:00,2018-08-25 03:58:14
9d993bd1cf57de3141bfb332f5e428cb,5f20455f0e74de9eae30de410c811013,5,Muito bom ,Muito bom ,2018-05-09 00:00:00,2018-05-10 00:19:45
f07db014a097bea9fe8a8b66d4e3e531,4e16f71b2a5ddc0266f9ddfdfd0bcfba,5,Satisfação do Cliente,"Muito bom, recomendo, tudo dentro do prazo!!!",2018-08-01 00:00:00,2018-08-04 18:24:21
1b9621e191d0714d02577391f8e66039,c369bdd04f3897a7c27ea9f5aeaeba4b,5,Excelente,Recomendo !!!!,2018-07-05 00:00:00,2018-07-06 16:27:06
3d547106e52864f3948cb02f57b1b5fc,efa2e42246bfe580af1b33ae96edc78b,5,Exelente,"Já uso esta pastilha à algum tempo, ótimo produto.",2018-08-09 00:00:00,2018-08-10 11:08:41
cedf7442463fb31dddd3f334267a57ec,01cce1175ac3c4a450e3a0f856d02734,2,Recebi só metade dos prod,Recebi metade dos produtos,2018-07-22 00:00:00,2018-07-24 19:58:22
33f7a89948fe047ba1c7850fe3a8ed5f,afaa845a7a044d65051e77109d5b6ac2,5,Muito bom ,Produto muito bom ,2018-08-11 00:00:00,2018-08-12 10:30:28
b2527e9a66f7cad0d6152d6bc8588a45,b14970227d9071f5930ab1774bc471dd,5,Ok,"Tudo certo com o produto e entrega.
Entrega realizada antes do prazo previsto!!!",2018-08-15 00:00:00,2018-08-15 16:52:07
e4d0b037eeaee86b2acfe900e88ae5a0,8b5525f36b49822ea7c5f37ffc94b66d,5,Muito maravilhoso ,A loja entregou a produto antes do prazo tudo certíssimo grata ,2018-08-24 00:00:00,2018-08-25 09:17:49
95c58785de9c834777e234764d3a06f8,fe1b32a1829b1ddd26415d31fbf85b78,3,Faltando ,"Olá boa noite, o produto veio como o encomendado porém não veio um certificado de garantia e muito menos o manual de instruções como já vi na caixa em vídeos deste modelo de relogio ",2018-07-12 00:00:00,2018-07-12 21:08:31
381dca77b8ab41bad4a10e93e2a1dc12,72fd9a44c510d4f0d8049e791ad3a073,3,BOA,TUDO OK,2018-07-04 00:00:00,2018-07-04 19:42:33
6da022f5a7453690030572bc48dbda30,333836c2e85611f0f64e5c36e9a475e9,5,Top,"O relógio é bonito o material é um pouco duro, mas é bakana
",2018-06-03 00:00:00,2018-06-03 19:24:09
07e4c6146ccfdd1690e4a72be4c2c389,6248558af11709756b658f25195656ce,5,Ótimo ,Entrega antes do prazo previsto...muito bom,2018-07-03 00:00:00,2018-07-04 13:34:13
e3e597d97410bab66a74db8a2c9f259b,248ecd132184e324749f7a4d42724ef0,1,Produto não foi entregue,Produto não foi entregue,2018-08-25 00:00:00,2018-08-27 14:04:16
de63cc66f2738dbc83ab048002574ce0,9da1e2d6e6aa860458615758682c1357,5,gostei dessa loja.,"Muito boa essa loja, entregue o produto no prazo, 100% confiável. ",2018-06-06 00:00:00,2018-06-11 02:39:42
286e6b04b1c7c5728677b41f8a73e34c,0b8a99d7c60d2f4d09e094e974261cb2,5,Super recomendado,"Chegou tudo conforme esperado. O que mais surpreendeu foi a velocidade na entrega.
Muito obrigado.",2018-07-25 00:00:00,2018-07-26 11:52:37
aa953c2f804822b741052b8b17c2adee,0fcb17f553e4ac7cd19be95d11a1669f,5,MUITO BOA,MUITO BOA,2018-05-13 00:00:00,2018-05-13 12:10:29
c02cc6540599cedea3c698de37ff9729,8705d42adbcd3182c575cdf862302836,5,Não estou em casa,"Estou em viagem, por isso ainda não recebi o produto.",2018-07-03 00:00:00,2018-07-03 18:33:54
53a6fe160da059527d6b4f64bf81d473,c43de9faa95d5014569aa1ec9ac83554,5,pontual na entrega,"produto foi entregue conforme pedido, isso é muito importante para uma realização de uma nova compra.",2018-07-28 00:00:00,2018-07-30 14:45:28
68d2c1d0b9b5ecc75abca8e87d867654,d592b82802bd7cdce8d3e8b48e07cd58,5,Ótimo ,"O produto é muito bom, e a entrega foi muito antes do prazo.... ",2018-05-15 00:00:00,2018-05-15 21:20:26
b7acbfa0881dd5194b663a1442d57fc6,80eb061ace1abe7c2ba1828e00492f23,5,muito boa,muito boa,2018-05-22 00:00:00,2018-05-22 23:06:42
adb164783e438bb9a8ff271a00a429f1,44c5dae14c55309b097d6c510ef1a986,5,compra,"muito boa compra, preço bom, entrega rapida.",2018-07-25 00:00:00,2018-07-25 20:45:33
6ac1784af79388dab9316a767f6450b5,05104976125ea1e5cc04bc1f506a436a,1,Atenção! ,Coloquei que não foi entregue por que eu que tive q ir buscar. Eles não entregam na minha casa... E outra uma semana de uso o fone já está dando problemas!,2018-08-26 00:00:00,2018-09-01 15:23:03
57bfc0d2586e151424a6412c045ea5b1,4e801b3860564f02745ba49a886fbc0d,3,RECOMENDO ,BOA QUALIDADE SÓ Q O MULINETE É MUITO SIMPLES ALÉM DO Q EU PENSAVA ,2018-05-10 00:00:00,2018-05-14 15:08:52
01de9c30dac50492f75e5837a8d38dcc,baf89f4d2a891b5818e779ffbf022723,5,Super recomendo,Ótimo.,2018-05-08 00:00:00,2018-05-10 13:36:33
bfa0336967129c4ac4f3c2bbbda44740,5a00ef28abf9645038a7d37c1639d2c2,4,Relogio casio ,"O produro chegou dentro do prazo, é bem leve e a caixinha é de papelão! Não veio com o certificado de garantia, somente manual. O tamanho é bom e a cor é dourado claro, nada muito chamativo!",2018-06-26 00:00:00,2018-06-26 22:42:18
a1e32c2bbb631985ee5d3ef4633ea138,fa73021d06471826a5740f3188024ce2,4,Recomendo,"Entrega rápida, sem complicações !",2018-07-05 00:00:00,2018-07-05 17:59:56
197c3472e0f5ee7c26c04d8f587159ef,d8193633632c69edb143c6f25250fbc9,5,otimo,nota 10,2018-07-24 00:00:00,2018-07-24 17:49:10
2bb31ae51bc42c50f2e65b4ac5b42338,7802207732bf2bf55f1994667489339b,5,entrava do produto ,O produto já chegou em casa um pouco demorado,2018-08-02 00:00:00,2018-08-04 04:14:59
764c587207b9589949abd863bdb72dec,1790eea0b567cf50911c057cf20f90f9,1,Enganadores,"Foi entregue um produto divergente do que eu havia comprado, além de não vir com todos os acessórios constantes na descrição do anuncio. Solicito providências urgentes.",2018-05-06 00:00:00,2018-05-08 23:47:22
202ff7cc8f8055628be5ab8dc95997b7,6dac82bff64207fd718220d97afd6554,5,Supar recomendo 5 estrel,"Chegou ate muito rápido, bem, os correios também estão funcionando melhor",2018-08-24 00:00:00,2018-08-24 22:59:05
597ad1534f8c29e408f86e7caf395740,8db6d994614bcc929d44d89152cee0a2,5,Bom prodito,O travesseiro tem excelente qualidade,2018-05-23 00:00:00,2018-05-24 20:05:11
4b10a95c22041cb206e0739399eae7d5,c5effd8bae9508c0e96b2e32b5dc66d8,1,produto errado,comprei liquido e veio comprimidos,2018-06-05 00:00:00,2018-06-07 01:37:21
43b5b8ae82c5e97087715765fb304d23,7dad8386882370f876c81ad68341014c,5,Violeta Cup,Entregue no prazo. Produto excelente!,2018-05-16 00:00:00,2018-05-16 15:15:05
4212c52fdd32a8361ba2d655f3811fb3,0afd81117f1c67a42890fb705304cb8d,2,faltou produto na caixa,"foi entregue uma caixa lacrada, mas somente 1 produto estava dentro da caixa.",2018-07-14 00:00:00,2018-07-16 00:14:38
422b20b6a634cb813a9de69f81b07c07,12464d1f4f0401e086966a5333ae812a,2,Nota Fiscal ,O produto é bom porém a nota fiscal veio com o nome da pessoa que recebeu sendo que o pedido foi feito em meu cpf. Caso precise trocar ou fazer alguma coisa não vou poder porque está em outro nome ,2018-07-07 00:00:00,2018-07-17 14:06:22
cf452d04ff16413d69236631f8b1d96f,64752052885225751d162ea92222d953,5,bom,Fiquei satisfeito,2018-06-23 00:00:00,2018-06-26 17:24:19
be3cc702276abfcb9f9bad106c08d477,b8032632cbd7944f63573ccb8e2f5558,3,SAC não existe,Não existe forma de solução do problema. O telefone do SAC é uma piada. Não comprarei mais pelas lannister.com e nem outros sites parceiros do grupo.,2018-08-04 00:00:00,2018-08-05 12:07:06
c712c24c1a5623e575d8e61aa40b7a30,aa0910dcd21e1118e710080991d23e75,5,Bom ,Gostei do produto ??,2018-06-27 00:00:00,2018-06-30 02:42:37
9ee7348bc6250ab721ee036555a2bfd3,905fc82a3f92ee92e5084172bf337840,4,Ótimo,"Pelo preço o produto está ótimo. Material não é de ótima qualidade, mas é bem bonito até.",2018-05-09 00:00:00,2018-05-11 23:26:40
97dcdbd470c857c72b04aab2db9e7377,15a8702db12279bdbd97a9f39a529bd5,1,Descaso,"Depois de 25 dias esperando pelo meu produto, fui informado que tiveram um problema de logistica, e iriam cancelar a entrega, porque não avisaram antes, quero meu dinheiro de volta.",2018-06-07 00:00:00,2018-06-07 10:53:13
5f673623cdbaf860216cb71f411aa422,4dddc24327ff6d738f2a72abf2b2bc71,5,Atendimento perfeito!,"Compra e atendimento perfeitos!
Produto entregue no prazo de excelente qualidade, lindo. Que marca de relógios maravilhosa a OSLO! Comprarei outros.",2018-08-16 00:00:00,2018-08-16 20:26:47
986823d001058fda696ce84ee39a4393,c5f0052c5711a034a7b154269bfde906,5,10,"Recomendo, preço bom, o produto chegou certinho, no prazo estipulado👏🏻",2018-04-25 00:00:00,2018-04-27 00:39:54
2952897fd29fff9a6fde9658a8062ab5,f672188ca89296f0a903617f5fca8d17,5,Excelente 👍🏽 ,"Respeito ao cliente, qualidade, satisfação. Cliente Feliz!!!",2018-08-10 00:00:00,2018-08-11 20:16:33
deb9b1a6cdf379916fb4de4379e91f1f,c9fda8a29af551413a142b672cd43b39,5,Super recomendo ,"Relógio original, chegou super rápido, em tacto.. amei comprar com vocês ",2018-05-24 00:00:00,2018-05-25 12:59:37
630f3d08a3527038633232fc7ab70eb9,1c020c2a20a524371e81f9ef21eca0b6,5,Excelente ,Recomendo ,2018-06-20 00:00:00,2018-06-20 09:10:01
759cd41fbfe7243f487cfdaeb381beb7,8900d15492ac0e3b382fd3bd53c17e81,5,Entrega exata,Dentro do combinado ,2018-05-03 00:00:00,2018-05-04 00:12:54
46f3bfc614628c54651661c799471bff,361153d26935f66999c5164b09c19710,5,Eficiência,Tudo conforme solicitado. Entregue antecipado,2018-08-17 00:00:00,2018-08-17 20:00:26
90033a3865e39835ba7e8526f6c8f3de,003edccf16bc5ec447f592913b3df2b4,5,Bom ,Ótimo ,2018-08-03 00:00:00,2018-08-04 09:10:16
cdb0aaf8fac6795db042761a6d985e37,7b048e5d7912932ce90120efc3f332ac,4,bom,não usei ainda mais oarece bom,2018-06-23 00:00:00,2018-07-09 13:18:09
86033d0099352b1ffab6479800de5fbc,71fecd3061e596fd59e65e9d62886535,5,recomendo,entrega antes d prazo,2018-05-23 00:00:00,2018-05-25 14:24:35
042e4761d745a9ad2093474c1825a2a3,048cb31a5449d208f197f1fe7b617c3c,5,otimo,Ainda ganhei um livro de brinde,2018-04-29 00:00:00,2018-05-02 20:54:16
83cf055e16f7782e863d78f0a3cb5eab,63691fa9c900687fdba06cdfee1b0ffd,5,Tudo certinho!,GOSTEI DE TUDO,2018-05-08 00:00:00,2018-05-10 16:27:21
486855f281755a928a35b13d9ad336f1,20f96d395d08faf685dfd963c91f0563,3,Não recebi,Provável motivo - paralisação dos transportes,2018-06-01 00:00:00,2018-06-01 11:54:24
bf57688bdabcbd44087aadfc2af13b06,3668a28064ef9032629644a5a53e0bf9,2,nao recomendo,comprei um modelo de relogio e veio outro totalmente diferente,2018-06-20 00:00:00,2018-06-24 17:21:07
ad82c21e7c51de33d56afa70effebab8,800f40af9296b3b1cc4b669c08d68e81,5,Super recomendo,Recebi um dos produtos até antes do prazo estipulado. Tudo perfeito e ótimo atendimento.,2018-06-14 00:00:00,2018-06-18 22:42:46
a466f9510a45ebe5b87ae0b86a294b68,bd61a1bf4bb521167f6718320f9f5508,2,Desorganizaos,Entregaram somente um! Pessimo,2018-08-25 00:00:00,2018-08-26 00:27:54
fe3d2f6e377716b12b487699a7db5298,ad0f5b61c49281e7ccac5a986968f347,1,Não comprem na targaryen,"A empresa terceira targaryen não é confiavel, eles vedem produtos que não tem, você paga, espera, não recebe e depois tem que correr atras de reembolso.
Não recomendo de jeito nenhum está empresa, e a su",2018-08-08 00:00:00,2018-08-08 14:16:18
d08d99cb6bae0570ed99dbb6075a1231,c54125146b0e42fbe85ada6802c51f30,4,Vezzo não é mais o mesmo,"Com a venda e a entrega, tudo ótimo. O prazo foi menor que o estipulado, mas, infelizmente, o perfume já não é mais o mesmo. Fiquei uns 15 anos sem comprar e a fragrância mudou. Que pena! Ficou comum.",2018-08-17 00:00:00,2018-08-20 15:40:09
1acaf76c3c504b7a4e0f43a0036d5ebf,95549a3370d5fe86da9749cae8d5aa45,5,REcomendo,x,2018-08-18 00:00:00,2018-08-18 18:49:31
d2823b75f1491b787df846752d2c7ea2,70c93925111cd037297909641f16f2f4,5,Produto com defeito,Não consigo falar com vocês.,2018-05-23 00:00:00,2018-05-25 15:43:01
c70f779186dc0d56b41f5ab9d9ee2493,f62eb25e3aa165fefd61b028961ced6b,4,Lindo,Produto lindo,2018-05-22 00:00:00,2018-05-25 11:15:08
583f4fe7db90cfac1257550dd50d60b9,f36d049775f796795ad32ae00310ee97,5,Comecei a usar agora,Ta em fase de teste,2018-06-09 00:00:00,2018-06-11 21:46:51
0d3d00c8aa1297e13757d182ea813f2d,99902f632e0a578e6995f6291e0e6cb8,5,Excelente produto,"Tratando-se de Tramontina não precisa apresentação. Mas o produto é muito bom. Segurança na cozinha é fundamental. A fixação das facas é muito firme. Por isso, não tenha duvidas em fixá- lo na parede",2018-08-29 00:00:00,2018-08-30 11:12:01
451d7fae7f2242a445685d2f89df7ed3,209892dc297e6b541a2251e5af9cb07b,1,Modelo diferente,"Infelizmente, me entregaram um modelo diferente do que comprei. Inferior é mais barato. Lamentável.",2018-05-10 00:00:00,2018-05-13 00:52:57
9688ebfbcf8285870585c002d0bf3c8d,3525c1f0c416e65d601c6a9b2ecc9e96,5,Ótimo ,"Entrega rápida, gosteil",2018-06-30 00:00:00,2018-07-01 01:38:30
29f677904b91e78ddd47643653c55c3e,c58478c0a746d4188108e2ec71001110,1,Produto foi entregue erra,O produto foi entregue errado. Não recebi o produto que comprei.,2018-06-26 00:00:00,2018-06-27 01:13:15
